OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
ORD01600,CUST00974,PROD00450,22/05/2024,6,347.58
ORD02689,CUST02387,PROD00812,2019-06-02,8,394.9
ORD00655,CUST01575,PROD00399,03-20-2022,10,913.21
ORD01298,CUST00409,PROD01674,26/01/2020,2,131.29
ORD00962,CUST02360,PROD01735,16/07/2020,7,487.62
ORD02706,CUST02214,PROD01581,2019-09-21,6,564.51
ORD02667,CUST01564,PROD00761,23/02/2019,4,66.23
ORD01091,CUST01530,PROD01068,2020-03-26,2,48.43
ORD01820,CUST02147,PROD00224,2020-04-23,9,868.56
ORD00632,CUST00056,PROD00592,03-17-2023,8,672.9
ORD01178,CUST01341,PROD00079,,9,366.76
ORD00445,CUST02174,PROD00430,09-05-2019,7,541.07
ORD00617,CUST00649,PROD00171,12-03-2019,4,295.68
ORD01915,CUST00795,PROD01809,01/04/2021,6,74.99
ORD02922,CUST00592,PROD01153,08-26-2019,2,144.2
ORD02792,CUST02369,PROD00280,2022-08-27,5,476.63
ORD01207,CUST01080,PROD01740,2024-08-03,6,87.79
ORD02014,CUST01145,PROD01577,11/11/2022,7,75.49
ORD00844,CUST02423,PROD01605,02/10/2022,4,316.87
ORD02631,CUST01104,PROD01041,2024-05-30,5,66.84
ORD00547,CUST02419,PROD01163,11-06-2019,10,717.84
ORD01889,CUST02169,PROD01218,07/08/2023,1,78.3
ORD00942,CUST01798,PROD01503,2020-07-02,4,50.14
ORD01011,CUST01270,PROD01610,2023-12-22,9,210.45
ORD00263,CUST00945,PROD00098,07-13-2020,7,297.5
ORD01393,CUST02332,PROD00589,,9,764.37
ORD02425,CUST00533,PROD01397,26/09/2019,5,277.68
ORD01933,CUST00154,PROD00446,06-07-2024,3,128.7
ORD00353,CUST01971,PROD00392,02-08-2023,8,678.16
ORD02923,CUST01073,PROD01310,2019-11-08,-1,inconsistent
ORD00208,CUST00381,PROD00261,2021-03-26,5,436.11
ORD00613,CUST01032,PROD00791,12-18-2024,4,242.56
ORD01710,CUST00739,PROD00193,,8,544.54
ORD01780,CUST00375,PROD01052,2024-05-21,2,125.81
ORD01844,CUST01099,PROD00567,14/12/2023,3,266.21
ORD01572,CUST00830,PROD01833,2024-09-17,8,130.84
ORD02702,CUST01913,PROD01754,12-21-2020,7,588.0
ORD02113,CUST02264,PROD00382,10-11-2019,5,60.65
ORD02307,CUST01135,PROD00249,07/01/2023,7,340.43
ORD00057,CUST00125,PROD00768,17/02/2024,9,97.28
ORD02312,CUST00020,PROD00729,06/05/2023,6,132.54
ORD00811,CUST00128,PROD00178,13/04/2022,7,417.63
ORD02260,CUST02484,PROD01911,01-19-2019,1,80.18
ORD00561,CUST02419,PROD00321,2019-12-04,9,363.23
ORD02112,CUST00835,PROD01961,2019-09-03,7,246.31
ORD00229,CUST00428,PROD00836,07-28-2023,5,202.3
ORD02586,CUST00641,PROD01971,01-06-2022,6,127.89
ORD01833,CUST01870,PROD01378,08/08/2021,6,85.38
ORD01080,CUST00426,PROD01150,2024-02-16,2,74.33
ORD00538,CUST01760,PROD01140,05-02-2024,1,37.07
ORD01320,CUST01189,PROD00731,02-16-2021,7,679.0
ORD01674,CUST00995,PROD01724,05-31-2023,6,383.95
ORD02881,CUST02465,PROD01430,10/11/2019,-1,inconsistent
ORD01110,CUST01190,PROD00846,11/07/2019,10,978.83
ORD01842,CUST01403,PROD00425,2023-02-22,1,57.71
ORD01128,CUST02498,PROD00436,16/10/2020,1,52.65
ORD00707,CUST01461,PROD00026,11-25-2019,1,66.62
ORD00424,CUST01395,PROD00586,07-06-2022,10,628.69
ORD00069,CUST01761,PROD01018,21/09/2019,9,114.27
ORD02817,CUST00918,PROD00498,08-16-2022,1,31.2
ORD02059,CUST00411,PROD00309,08-14-2020,1,22.25
ORD00647,CUST00657,PROD00862,13/08/2023,9,197.49
ORD02975,CUST02250,PROD01431,14/01/2022,9,729.05
ORD02051,CUST01392,PROD00703,17/09/2022,1,86.9
ORD02382,CUST02149,PROD00880,02-08-2021,1,98.4
ORD01743,CUST00963,PROD00103,2023-07-12,1,50.33
ORD02683,CUST00749,PROD01751,2022-01-20,1,28.3
ORD01453,CUST01089,PROD00300,01-05-2022,3,186.28
ORD02519,CUST01735,PROD01245,2019-09-19,2,65.12
ORD00620,CUST01879,PROD00387,10/10/2024,2,140.89
ORD02682,CUST01789,PROD00136,2022-11-01,2,138.27
ORD01407,CUST01670,PROD00242,11/09/2019,1,51.58
ORD01977,CUST02299,PROD01953,08-30-2019,3,228.94
ORD01105,CUST01924,PROD00571,08/08/2023,4,111.81
ORD01618,CUST01083,PROD01152,2024-01-10,8,780.21
ORD01580,CUST00829,PROD00011,12-20-2022,3,48.99
ORD02321,CUST02493,PROD01124,,1,33.33
ORD02746,CUST01848,PROD01164,11-18-2020,5,399.13
ORD02320,CUST00380,PROD01494,10/06/2020,4,383.59
ORD00279,CUST00166,PROD01375,2024-12-24,4,316.35
ORD02250,CUST01626,PROD00490,2019-01-18,-1,inconsistent
ORD02242,CUST02125,PROD01747,2023-02-02,4,211.93
ORD01606,CUST02236,PROD00576,2024-12-09,9,669.36
ORD00166,CUST00300,PROD00275,09-23-2020,3,199.55
ORD01242,CUST00698,PROD00069,2021-07-18,8,656.09
ORD01756,CUST00941,PROD00442,05-08-2022,2,83.92
ORD00553,CUST00510,PROD01323,08/10/2019,3,209.84
ORD00834,CUST00629,PROD00011,2024-05-12,4,126.03
ORD00657,CUST02259,PROD00633,07/09/2019,4,109.75
ORD00596,CUST01683,PROD00777,2019-02-09,6,247.7
ORD02828,CUST02477,PROD01325,03-06-2021,9,298.38
ORD00802,CUST00856,PROD01836,2020-03-31,-1,inconsistent
ORD02203,CUST00896,PROD00362,01-19-2020,8,210.69
ORD00695,CUST00767,PROD01411,02/06/2024,2,111.83
ORD01811,CUST00530,PROD01341,,8,387.82
ORD02802,CUST00362,PROD01275,03/08/2023,2,29.74
ORD00440,CUST00626,PROD00536,14/12/2024,8,454.21
ORD00508,CUST02219,PROD00272,05-23-2019,1,44.97
ORD00076,CUST00652,PROD00331,2024-11-01,3,175.22
ORD02986,CUST01069,PROD00873,02-22-2021,5,190.67
ORD01948,CUST00887,PROD00792,30/09/2019,5,365.8
ORD00649,CUST00903,PROD01538,2019-03-13,7,183.52
ORD00522,CUST01926,PROD00183,24/07/2024,5,488.65
ORD01586,CUST00324,PROD01870,03-16-2022,8,155.71
ORD01117,CUST00446,PROD01476,05-24-2022,-1,inconsistent
ORD02383,CUST00575,PROD00819,2024-12-19,6,592.75
ORD01593,CUST02469,PROD01815,30/10/2024,8,632.13
ORD00654,CUST01990,PROD00283,02/09/2022,1,29.4
ORD01375,CUST00367,PROD01906,,9,608.23
ORD01644,CUST00580,PROD01374,2019-05-31,10,425.1
ORD02131,CUST01487,PROD00493,27/11/2023,2,34.54
ORD00976,CUST01920,PROD00573,11-07-2021,2,105.12
ORD01760,CUST01027,PROD01246,03/05/2021,4,287.24
ORD00630,CUST00725,PROD01838,2022-08-19,5,327.02
ORD01340,CUST00957,PROD01905,04-10-2024,8,594.99
ORD01609,CUST01540,PROD00685,10-24-2022,9,833.33
ORD02728,CUST00342,PROD00469,09/10/2024,8,82.83
ORD00482,CUST02248,PROD00523,09/01/2022,10,697.38
ORD00560,CUST01661,PROD01673,05-29-2021,3,269.41
ORD01192,CUST02400,PROD01030,2021-10-15,7,645.23
ORD02642,CUST02493,PROD01372,11-23-2024,3,272.15
ORD02032,CUST00025,PROD00789,2024-02-26,4,351.52
ORD00438,CUST01057,PROD00736,2024-03-03,4,142.0
ORD02151,CUST02250,PROD00799,2020-10-16,1,93.89
ORD01947,CUST00439,PROD01269,11-10-2023,5,235.89
ORD02634,CUST01290,PROD00217,08-17-2020,1,33.12
ORD00856,CUST01823,PROD00595,11-12-2019,7,97.19
ORD00530,CUST02142,PROD01455,2019-02-19,3,161.21
ORD01818,CUST02179,PROD01074,2021-02-27,8,290.49
ORD00049,CUST01285,PROD01989,01-16-2023,9,331.05
ORD00858,CUST01293,PROD00184,28/11/2024,2,149.13
ORD00719,CUST02181,PROD01721,28/02/2023,8,430.95
ORD02256,CUST00182,PROD00544,02-28-2023,7,217.78
ORD01366,CUST02346,PROD00907,06-29-2019,1,12.67
ORD02318,CUST02430,PROD00162,26/09/2022,10,391.56
ORD02770,CUST00773,PROD01166,2019-02-03,9,512.76
ORD01559,CUST00659,PROD00453,2024-12-30,1,65.99
ORD02194,CUST01311,PROD01970,2024-09-17,4,373.52
ORD01374,CUST01868,PROD00101,03/02/2021,2,116.35
ORD02593,CUST00323,PROD01446,28/01/2023,9,564.75
ORD01321,CUST00165,PROD01785,13/05/2022,6,163.35
ORD01068,CUST01259,PROD00990,01-14-2019,10,683.54
ORD01711,CUST00917,PROD00888,2020-11-09,9,730.2
ORD02606,CUST01699,PROD00536,19/11/2024,9,469.1
ORD02711,CUST00224,PROD00304,2022-04-18,5,138.17
ORD01577,CUST01286,PROD00095,2023-11-06,3,234.5
ORD00297,CUST02034,PROD00879,2021-08-26,9,140.32
ORD01269,CUST00973,PROD01927,10-25-2019,8,274.64
ORD02111,CUST00655,PROD01994,07-25-2023,9,844.74
ORD00958,CUST00348,PROD00432,08/05/2020,2,63.23
ORD01263,CUST02195,PROD01947,2023-08-03,5,339.41
ORD01288,CUST01629,PROD00344,21/08/2023,1,83.87
ORD00349,CUST02189,PROD00340,2022-10-08,8,649.02
ORD01326,CUST00020,PROD01761,06-18-2019,6,113.12
ORD00643,CUST01128,PROD00097,,5,394.98
ORD01330,CUST01403,PROD01432,17/08/2020,3,57.63
ORD02901,CUST00873,PROD01304,13/05/2019,9,764.92
ORD02972,CUST01019,PROD00500,04-10-2023,5,370.28
ORD01322,CUST00474,PROD01970,08-22-2024,4,93.83
ORD01106,CUST01545,PROD01959,2022-02-25,4,76.15
ORD02213,CUST02365,PROD00680,2022-01-18,5,428.58
ORD01123,CUST00730,PROD01648,2021-02-04,9,670.65
ORD02447,CUST00251,PROD01621,01-19-2023,6,205.08
ORD02410,CUST00398,PROD00050,25/02/2019,8,774.01
ORD01637,CUST00839,PROD00809,04-25-2019,10,679.8
ORD00786,CUST01461,PROD01600,2019-04-07,3,155.67
ORD02776,CUST01651,PROD00769,,10,182.21
ORD00140,CUST01936,PROD00018,17/03/2019,5,319.15
ORD00788,CUST02278,PROD00148,2019-11-02,8,706.77
ORD01949,CUST00710,PROD00802,11/11/2022,-1,inconsistent
ORD02097,CUST02484,PROD00451,06/12/2019,5,379.87
ORD00714,CUST00187,PROD01776,09-16-2023,5,210.31
ORD01869,CUST01658,PROD01590,2024-04-25,4,108.99
ORD01640,CUST01631,PROD01952,11-12-2024,8,601.45
ORD01918,CUST02098,PROD01520,2021-03-19,4,305.32
ORD02987,CUST01284,PROD01262,2020-05-15,10,283.61
ORD00618,CUST00251,PROD01674,22/11/2021,10,284.33
ORD00406,CUST01387,PROD00024,02-07-2021,4,172.68
ORD01791,CUST00764,PROD00437,2019-01-10,1,69.95
ORD01226,CUST02355,PROD00919,09/05/2024,6,295.51
ORD01146,CUST01616,PROD01402,09-30-2024,2,172.55
ORD02275,CUST01615,PROD01927,03/04/2022,10,644.51
ORD02462,CUST01308,PROD00071,20/01/2019,7,615.42
ORD00497,CUST00560,PROD01812,29/04/2024,8,522.84
ORD00342,CUST01106,PROD00497,08-07-2022,8,437.43
ORD01957,CUST01745,PROD01922,03-02-2022,10,974.1
ORD02338,CUST02481,PROD00360,12-11-2020,6,302.53
ORD00782,CUST01137,PROD01396,03/10/2020,7,268.9
ORD01557,CUST01574,PROD00448,,1,81.32
ORD00303,CUST00474,PROD01335,04/01/2023,3,113.85
ORD01765,CUST02480,PROD01191,2021-09-14,1,40.29
ORD00664,CUST01043,PROD01618,06-04-2020,10,211.15
ORD02243,CUST00995,PROD01889,2024-09-16,6,530.56
ORD01551,CUST01411,PROD01354,18/09/2019,3,76.57
ORD01797,CUST00260,PROD01897,2019-08-11,1,16.12
ORD02858,CUST01127,PROD00694,2024-04-13,5,336.46
ORD00084,CUST00337,PROD01771,12/02/2024,5,428.64
ORD02281,CUST01237,PROD00648,15/11/2023,6,125.75
ORD00941,CUST00402,PROD01921,28/05/2023,9,337.79
ORD00961,CUST02459,PROD00570,23/12/2024,6,564.23
ORD00841,CUST02130,PROD00285,12-14-2021,10,842.78
ORD01562,CUST00273,PROD01753,01-07-2022,6,250.78
ORD02847,CUST00626,PROD01577,03-14-2022,2,42.96
ORD02529,CUST00606,PROD01831,15/03/2020,7,171.45
ORD01352,CUST02312,PROD00901,08-31-2022,8,641.86
ORD00290,CUST02238,PROD01540,31/10/2021,9,779.74
ORD01907,CUST00064,PROD01400,2023-06-29,2,42.22
ORD01190,CUST00108,PROD01906,03-18-2019,6,183.7
ORD00604,CUST01594,PROD01222,10/07/2023,2,178.24
ORD02471,CUST00510,PROD00315,,4,377.91
ORD00916,CUST00605,PROD00601,02-28-2020,2,44.47
ORD01569,CUST00275,PROD01170,,-1,inconsistent
ORD01740,CUST02419,PROD01058,2019-03-08,3,192.26
ORD01099,CUST02226,PROD01756,2024-09-16,4,202.25
ORD01088,CUST01596,PROD00288,10-20-2024,2,174.27
ORD02378,CUST01165,PROD00947,2020-03-10,10,703.0
ORD01377,CUST01210,PROD01450,,4,193.58
ORD00821,CUST01548,PROD01292,26/07/2022,7,599.56
ORD02543,CUST01009,PROD01990,10-05-2024,6,174.28
ORD01000,CUST00503,PROD01912,12-15-2022,10,776.55
ORD01427,CUST02467,PROD00614,12-30-2019,8,213.4
ORD00018,CUST02084,PROD00424,2022-03-13,1,82.77
ORD02575,CUST02032,PROD00319,2019-02-07,3,210.19
ORD01450,CUST02230,PROD01404,2024-11-21,4,123.15
ORD01746,CUST02219,PROD00695,30/05/2022,2,25.6
ORD01360,CUST01855,PROD00089,20/06/2019,5,158.78
ORD01641,CUST01926,PROD01726,02-07-2020,8,300.89
ORD02785,CUST02457,PROD01648,02/04/2019,6,423.18
ORD01729,CUST00713,PROD01535,29/08/2023,3,119.49
ORD01582,CUST01643,PROD01565,13/03/2019,2,171.43
ORD02083,CUST01510,PROD01309,13/07/2021,8,745.75
ORD02726,CUST00600,PROD01359,05/12/2023,8,115.0
ORD02024,CUST00527,PROD01238,03-27-2019,1,82.56
ORD00360,CUST01588,PROD00347,2021-04-12,3,87.97
ORD02636,CUST00269,PROD01244,04/10/2020,8,144.05
ORD01922,CUST01971,PROD00774,2023-04-15,5,212.22
ORD02992,CUST02453,PROD00161,14/10/2024,-1,inconsistent
ORD01334,CUST02253,PROD00654,2023-06-24,-1,inconsistent
ORD01670,CUST00957,PROD00234,2024-06-02,7,308.0
ORD00344,CUST00464,PROD00601,2022-06-04,1,83.72
ORD00986,CUST01070,PROD01058,02/04/2022,4,219.69
ORD02221,CUST00011,PROD01040,2019-02-19,8,761.48
ORD02421,CUST02210,PROD01885,,7,226.98
ORD01410,CUST01937,PROD00713,12-17-2023,3,79.37
ORD02019,CUST01489,PROD00853,27/12/2023,8,360.93
ORD02983,CUST01340,PROD01996,,3,140.92
ORD02287,CUST01313,PROD00114,2023-02-10,7,479.26
ORD02460,CUST00438,PROD00336,26/03/2020,9,577.67
ORD00085,CUST00034,PROD00745,13/02/2019,2,83.23
ORD02129,CUST01314,PROD01656,2020-08-31,10,402.72
ORD00668,CUST01270,PROD00406,17/02/2019,7,166.48
ORD01014,CUST01537,PROD01151,19/01/2023,1,20.07
ORD00128,CUST01064,PROD00592,24/03/2020,8,593.54
ORD01993,CUST00560,PROD00741,05/10/2021,-1,inconsistent
ORD01229,CUST02208,PROD00721,2023-11-12,1,75.87
ORD00891,CUST02485,PROD01931,,4,276.75
ORD01937,CUST01615,PROD00059,2019-10-21,1,79.75
ORD00307,CUST01345,PROD00298,08-01-2019,3,278.95
ORD00383,CUST00869,PROD01463,2023-06-11,1,52.44
ORD01952,CUST01718,PROD01162,2019-11-04,1,39.65
ORD01208,CUST01161,PROD00610,02-06-2022,10,620.28
ORD00426,CUST00133,PROD01853,02-18-2019,7,71.54
ORD00494,CUST01365,PROD01053,04-21-2021,10,493.45
ORD01671,CUST01744,PROD00186,2020-02-24,2,160.6
ORD02506,CUST00158,PROD00308,12/09/2023,9,393.47
ORD02629,CUST00278,PROD01883,01-11-2021,9,867.68
ORD01337,CUST01668,PROD00439,02-06-2024,9,238.25
ORD01385,CUST00601,PROD00472,,2,107.62
ORD00275,CUST01086,PROD00358,26/08/2024,1,69.76
ORD00489,CUST01653,PROD01163,2020-05-05,8,489.71
ORD01578,CUST01465,PROD00729,24/10/2021,3,164.47
ORD00690,CUST02326,PROD01708,01-09-2022,10,257.98
ORD01402,CUST01760,PROD00024,03-26-2021,10,778.89
ORD02630,CUST02305,PROD01458,04-10-2020,7,197.37
ORD01273,CUST01783,PROD01406,25/07/2024,4,70.27
ORD02273,CUST00969,PROD01837,08-02-2020,7,343.39
ORD02691,CUST00466,PROD01624,05/12/2021,5,258.79
ORD01058,CUST01096,PROD00946,05/01/2022,4,223.85
ORD00118,CUST01094,PROD00780,05-03-2020,1,99.69
ORD01024,CUST02466,PROD01996,2024-12-06,9,477.5
ORD01423,CUST02129,PROD00582,28/02/2024,10,778.1
ORD00281,CUST01840,PROD01422,22/12/2021,2,109.4
ORD02681,CUST01320,PROD00501,2020-09-23,5,444.55
ORD02407,CUST02389,PROD01909,07-30-2023,4,381.48
ORD00968,CUST00313,PROD01883,02-16-2020,2,28.77
ORD01231,CUST00925,PROD00745,07-20-2019,-1,inconsistent
ORD01660,CUST01069,PROD00946,10-25-2022,7,699.06
ORD01709,CUST00700,PROD01158,13/01/2019,9,761.52
ORD00155,CUST00635,PROD01634,13/03/2019,10,205.61
ORD00304,CUST00961,PROD00956,12-05-2021,2,143.84
ORD01963,CUST00613,PROD00114,24/01/2021,6,205.64
ORD01448,CUST02418,PROD01862,2020-07-20,6,553.61
ORD01610,CUST00496,PROD01961,06/04/2019,7,151.26
ORD02308,CUST02094,PROD01015,2021-02-04,4,162.08
ORD01457,CUST02346,PROD00144,2021-06-24,3,186.22
ORD00575,CUST00295,PROD01892,2020-01-08,2,104.04
ORD01991,CUST01647,PROD01646,2020-04-19,2,180.51
ORD02651,CUST02167,PROD01292,12-29-2024,6,234.63
ORD02704,CUST02111,PROD01945,09/02/2021,10,216.02
ORD02188,CUST01331,PROD01907,07-20-2019,10,997.0
ORD01264,CUST01668,PROD00170,10-30-2023,5,96.19
ORD00843,CUST02174,PROD00149,2021-08-15,5,220.29
ORD01344,CUST00419,PROD00710,08-21-2019,4,355.63
ORD00269,CUST01229,PROD01301,,9,359.44
ORD00629,CUST01144,PROD00481,2019-02-19,2,164.07
ORD01033,CUST00248,PROD01671,2023-10-02,1,30.89
ORD00286,CUST00195,PROD01799,2024-02-22,4,356.58
ORD02279,CUST00071,PROD00616,2023-10-16,1,95.93
ORD00300,CUST02187,PROD01336,11-13-2022,4,171.11
ORD02248,CUST00551,PROD00565,01/01/2022,4,140.54
ORD01929,CUST01366,PROD01192,11-03-2024,9,841.24
ORD01979,CUST02478,PROD01796,2020-07-30,3,266.49
ORD00065,CUST01623,PROD01140,07-30-2020,9,740.14
ORD02288,CUST00448,PROD00927,2022-02-27,5,282.05
ORD00890,CUST02082,PROD01235,09-16-2021,5,423.59
ORD00014,CUST01777,PROD01579,26/10/2019,7,368.03
ORD01882,CUST02357,PROD00005,2021-04-20,7,174.61
ORD02841,CUST02095,PROD01829,10/07/2020,6,117.11
ORD01898,CUST01512,PROD01849,01/06/2021,-1,inconsistent
ORD00230,CUST01977,PROD01623,10-09-2022,5,68.46
ORD00503,CUST01953,PROD00626,2023-09-13,3,258.66
ORD01399,CUST00913,PROD00622,2023-07-22,-1,inconsistent
ORD01442,CUST01778,PROD01117,10-17-2022,4,358.47
ORD01602,CUST01301,PROD00278,2023-12-22,7,81.79
ORD01313,CUST01987,PROD00896,03-28-2019,9,581.4
ORD01004,CUST01103,PROD01627,2021-10-28,3,51.67
ORD00836,CUST00444,PROD01932,01/07/2023,4,64.91
ORD02093,CUST00779,PROD01169,2020-08-07,9,696.25
ORD00374,CUST01960,PROD01242,08-31-2022,6,461.66
ORD01336,CUST00559,PROD00690,2023-07-10,6,187.34
ORD02177,CUST01749,PROD00738,01-29-2024,9,186.95
ORD01902,CUST02125,PROD01100,,4,89.71
ORD01921,CUST00463,PROD00611,2020-02-13,5,402.83
ORD02755,CUST01792,PROD00177,05-13-2022,10,843.63
ORD00751,CUST01675,PROD01122,04-23-2019,8,184.6
ORD00099,CUST01502,PROD00653,22/08/2023,7,419.07
ORD01835,CUST00156,PROD01506,21/04/2023,3,109.31
ORD00866,CUST01538,PROD00378,2024-07-07,8,320.52
ORD00910,CUST02009,PROD00270,17/11/2023,-1,inconsistent
ORD01411,CUST00634,PROD00258,18/03/2023,6,247.03
ORD00529,CUST00021,PROD00780,2023-04-12,6,172.21
ORD00636,CUST02402,PROD00499,08-28-2019,9,156.03
ORD00185,CUST00784,PROD01669,2022-06-05,8,642.87
ORD01271,CUST01619,PROD00194,01/08/2019,3,59.74
ORD01498,CUST00256,PROD01958,06-23-2020,4,364.08
ORD00931,CUST00099,PROD00258,08-27-2024,7,509.53
ORD02115,CUST01413,PROD00748,2023-12-15,2,193.7
ORD02367,CUST00054,PROD01083,2023-01-04,7,408.92
ORD01808,CUST02071,PROD00570,04-22-2021,4,48.27
ORD02473,CUST01487,PROD01588,02/03/2024,6,210.12
ORD02134,CUST01981,PROD01446,2021-11-22,9,154.36
ORD00607,CUST00994,PROD01143,2020-01-04,1,17.88
ORD02900,CUST00952,PROD01184,12-28-2019,3,77.86
ORD00151,CUST00862,PROD00602,20/07/2022,6,61.74
ORD01694,CUST01959,PROD00138,30/12/2019,6,180.53
ORD02210,CUST01362,PROD01860,06-06-2021,1,98.93
ORD00731,CUST01682,PROD01257,2022-02-04,9,746.26
ORD01429,CUST00999,PROD01256,2021-01-30,8,154.45
ORD02719,CUST01512,PROD00357,2019-03-01,9,872.54
ORD02812,CUST00725,PROD00629,22/03/2023,4,48.66
ORD00023,CUST02423,PROD01998,05-07-2024,4,51.41
ORD01770,CUST00270,PROD01042,12-03-2021,1,13.24
ORD00158,CUST00240,PROD01974,02-19-2023,7,600.2
ORD00861,CUST00877,PROD00282,02-09-2024,-1,inconsistent
ORD00902,CUST01063,PROD01870,2023-10-25,7,661.75
ORD02241,CUST02286,PROD00231,09-06-2020,4,275.88
ORD01230,CUST01197,PROD00163,08/10/2021,9,824.95
ORD02325,CUST00198,PROD01909,04-09-2019,1,88.91
ORD00444,CUST00304,PROD01088,2021-10-01,3,139.13
ORD01360,CUST01855,PROD00089,20/06/2019,5,158.78
ORD00754,CUST02411,PROD01134,23/04/2023,1,12.89
ORD00923,CUST01887,PROD00891,04/10/2020,7,504.9
ORD00718,CUST00987,PROD01441,2021-01-14,1,49.3
ORD02001,CUST02074,PROD01604,,2,146.22
ORD00311,CUST00058,PROD01802,15/04/2021,5,138.87
ORD00548,CUST01685,PROD01622,2020-08-06,3,276.61
ORD00322,CUST01197,PROD01576,2023-10-09,1,48.78
ORD01552,CUST00079,PROD01939,,10,669.97
ORD00306,CUST02296,PROD01515,20/04/2022,9,816.07
ORD00287,CUST00311,PROD00518,04-02-2022,7,144.01
ORD00694,CUST00792,PROD01849,03-21-2020,8,336.18
ORD00308,CUST00725,PROD01781,03-21-2019,10,860.91
ORD02392,CUST01538,PROD00570,06-17-2022,10,558.06
ORD00749,CUST00047,PROD00880,08-19-2019,2,99.62
ORD01803,CUST01574,PROD00318,2020-09-20,9,488.34
ORD01978,CUST00246,PROD01542,15/02/2020,2,133.14
ORD01614,CUST00304,PROD00934,2019-04-21,1,12.14
ORD00908,CUST00180,PROD00545,2023-03-11,6,368.76
ORD02402,CUST00879,PROD00731,09-19-2019,1,97.37
ORD02452,CUST02419,PROD01562,03-14-2021,8,372.08
ORD01370,CUST01214,PROD00264,04-06-2019,9,617.97
ORD02570,CUST01830,PROD00079,23/11/2020,4,305.89
ORD00970,CUST00719,PROD01251,07-22-2019,9,433.78
ORD00013,CUST00091,PROD01541,06-13-2022,8,588.19
ORD00873,CUST00220,PROD01709,2021-01-03,3,263.55
ORD00808,CUST01841,PROD00259,07-06-2019,9,366.22
ORD02657,CUST02417,PROD00724,10/02/2023,6,272.06
ORD00514,CUST01014,PROD00920,09-10-2021,4,395.09
ORD02486,CUST01523,PROD00992,,5,224.38
ORD00409,CUST01290,PROD01885,11/12/2021,5,318.75
ORD01455,CUST02255,PROD00740,18/12/2023,6,103.55
ORD02765,CUST01942,PROD00700,,-1,inconsistent
ORD01397,CUST00443,PROD00442,,4,66.3
ORD01862,CUST01603,PROD00211,13/11/2019,8,685.87
ORD02215,CUST00477,PROD01717,2022-10-24,2,173.0
ORD01805,CUST00614,PROD00516,05/11/2019,8,722.6
ORD00382,CUST01648,PROD00673,25/09/2019,7,277.67
ORD01677,CUST00725,PROD01461,2019-08-07,8,479.11
ORD02953,CUST02257,PROD00633,02/08/2022,10,407.9
ORD01506,CUST00791,PROD01189,2020-10-31,3,118.4
ORD02269,CUST01524,PROD01195,06-09-2020,8,89.91
ORD01446,CUST00603,PROD01536,2021-02-12,10,888.76
ORD00552,CUST01020,PROD00230,11-15-2020,2,137.31
ORD00222,CUST00157,PROD00027,2019-09-13,7,300.03
ORD01096,CUST00938,PROD01173,2023-10-21,4,107.71
ORD02677,CUST01090,PROD01478,09-25-2022,3,291.6
ORD00008,CUST02130,PROD00126,11-18-2024,6,202.34
ORD01575,CUST00365,PROD01718,19/03/2019,10,953.19
ORD00316,CUST01965,PROD00396,05/11/2022,2,47.73
ORD00427,CUST01298,PROD00137,06-02-2020,-1,inconsistent
ORD02167,CUST01334,PROD00549,2023-03-01,1,51.11
ORD00105,CUST01268,PROD01649,01-13-2023,7,224.79
ORD01476,CUST00786,PROD01121,2022-01-11,4,277.1
ORD00142,CUST01469,PROD01908,2022-09-16,3,132.9
ORD00121,CUST02154,PROD01749,07-24-2019,-1,inconsistent
ORD02443,CUST01138,PROD00464,10-30-2023,5,70.78
ORD02951,CUST01641,PROD00921,27/07/2023,9,261.48
ORD01189,CUST00854,PROD00613,2023-03-12,6,419.86
ORD02023,CUST02056,PROD01325,03-05-2023,4,204.69
ORD02679,CUST00955,PROD01770,2020-05-21,5,461.24
ORD01459,CUST01411,PROD00121,31/05/2023,3,51.84
ORD00115,CUST01600,PROD01636,07/02/2021,1,59.57
ORD02102,CUST00241,PROD00490,04-29-2020,1,54.37
ORD01611,CUST00779,PROD01997,2021-08-22,2,110.14
ORD02211,CUST01069,PROD00016,27/05/2019,10,146.57
ORD02882,CUST02358,PROD01419,10/04/2024,7,140.51
ORD02144,CUST01857,PROD01472,14/08/2020,-1,inconsistent
ORD01703,CUST01495,PROD01863,24/04/2023,6,376.94
ORD01913,CUST00918,PROD00851,10-24-2019,8,728.71
ORD00672,CUST02323,PROD00936,14/08/2020,10,628.91
ORD02786,CUST01734,PROD00378,15/12/2019,1,90.46
ORD01737,CUST02433,PROD00192,05-05-2021,5,64.84
ORD01616,CUST01215,PROD01544,2019-08-20,4,56.39
ORD00591,CUST00591,PROD01416,19/09/2024,3,43.69
ORD02800,CUST00482,PROD00030,18/03/2019,3,96.62
ORD00888,CUST00985,PROD00333,08/04/2020,7,548.85
ORD01868,CUST01393,PROD01840,,7,658.98
ORD01779,CUST01807,PROD00196,02-14-2020,2,194.97
ORD01972,CUST02167,PROD01723,2023-09-21,10,633.85
ORD00213,CUST00574,PROD01183,,3,169.11
ORD00778,CUST02063,PROD01158,17/08/2020,9,290.73
ORD01777,CUST01875,PROD00109,2021-03-06,6,331.8
ORD00800,CUST00734,PROD01166,2023-10-05,1,80.77
